number;name;img_url;porcentagem;votos
1245;Marcelo Dourado;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/marcelo-dourado-1245-min.jpg;0,02%;1247
2519;Saulo de Zé do Galo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/saulo-de-ze-do-galo-2519-min.jpg;0,02%;1237
2509;Beijoca;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/beijoca-2509-min.jpg;0,02%;1236
2050;Lulu;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/lulu-2050-min.jpg;0,02%;1233
3610;Teodoro Ribeiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/teodoro-ribeiro-3610-min.jpg;0,02%;1198
1900;Adriana Vaqueira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/adriana-vaqueira-1900-min.jpg;0,02%;1191
5520;Tailândia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/tailandia-5520-min.jpg;0,02%;1184
3655;Zé Caloi;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/ze-caloi-3655-min.jpg;0,02%;1146
2828;da Luz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/da-luz-2828-min.jpg;0,02%;1082
5454;Lindimak;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/lindimak-5454-min.jpg;0,02%;1040
2535;Erica Alves;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/erica-alves-2535-min.jpg;0,01%;1020
3678;Claudio Martins;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/claudio-martins-3678-min.jpg;0,01%;1017
5566;Simone Mendes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/simone-mendes-5566-min.jpg;0,01%;997
2578;Tony Neiva;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/tony-neiva-2578-min.jpg;0,01%;953
3698;Zé do Sertão;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/ze-do-sertao-3698-min.jpg;0,01%;914
7012;Sergio Portella;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/sergio-portella-7012-min.jpg;0,01%;902
4013;Aroldo Pinto;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/aroldo-pinto-4013-min.jpg;0,01%;887
4022;Maria da Luz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/maria-da-luz-4022-min.jpg;0,01%;852
1256;Dr Ademar Ribeiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/dr-ademar-ribeiro-1256-min.jpg;0,01%;837
1207;Roberto Dias;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/roberto-dias-1207-min.jpg;0,01%;831
1230;Arlice Gomes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/arlice-gomes-1230-min.jpg;0,01%;830
3123;Marcos do Monte;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/marcos-do-monte-3123-min.jpg;0,01%;825
3132;Paulo Martins;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/paulo-martins-3132-min.jpg;0,01%;814
1201;Vitorio Mariani;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/vitorio-mariani-1201-min.jpg;0,01%;771
2022;Geovana Ameno;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/geovana-ameno-2022-min.jpg;0,01%;736
4455;Preta;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/preta-4455-min.jpg;0,01%;712
7044;Beta Reis;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/beta-reis-7044-min.jpg;0,01%;711
3180;Alba Regina;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/alba-regina-3180-min.jpg;0,01%;708
7066;Valmir;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/valmir-7066-min.jpg;0,01%;706
4338;Ary Bezerra;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/ary-bezerra-4338-min.jpg;0,01%;704
2576;Carlinhos Camelô;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/carlinhos-camelo-2576-min.jpg;0,01%;684
4445;Carlos Henrique;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/carlos-henrique-4445-min.jpg;0,01%;681
1267;Prof. Carmen Sento Sé;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/prof-carmen-sento-se-1267-min.jpg;0,01%;680
1765;Luiza Caroline;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/luiza-caroline-1765-min.jpg;0,01%;663
