number;name;img_url;porcentagem;votos
5543;Christian Schneider;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/christian-schneider-5543-min.jpg;0,08%;4331
3663;Coronel Nilson Bezerra;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/coronel-nilson-bezerra-3663-min.jpg;0,07%;4265
3150;Agnelson Galassi;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/agnelson-galassi-3150-min.jpg;0,07%;4050
3141;Maninho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/maninho-3141-min.jpg;0,07%;3865
4350;Mauricio Schneider;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/mauricio-schneider-4350-min.jpg;0,07%;3808
1707;Silvana Gabardo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/silvana-gabardo-1707-min.jpg;0,07%;3774
1544;Cássio Badaró;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/cassio-badaro-1544-min.jpg;0,06%;3554
2345;Afonso Ninja;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/afonso-ninja-2345-min.jpg;0,06%;3512
1333;Professor Gilberto;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/professor-gilberto-1333-min.jpg;0,06%;3394
1306;Abel Alves;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/abel-alves-1306-min.jpg;0,06%;3304
1533;Terezinha Modzinski Fistarol;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/terezinha-modzinski-fistarol-1533-min.jpg;0,06%;3199
1940;Valdelice Teodoro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/valdelice-teodoro-1940-min.jpg;0,05%;3106
1320;Nequinho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/nequinho-1320-min.jpg;0,05%;3080
